#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr1	105291914	105292055	chr1:105291914-105292055	.	.	105291914	105292055	0	1	141	105291913	8
chr7	78151632	78151983	chr7:78151632-78151983	.	.	78151632	78151983	0	1	351	78151625	8
chr9	70949351	70949690	chr9:70949351-70949690	.	.	70949351	70949690	0	1	339	70949344	8
chr5	76158282	76158478	chr5:76158282-76158478	.	.	76158282	76158478	0	1	196	76158275	8
chr11	19319730	19320033	chr11:19319730-19320033	.	.	19319730	19320033	0	1	303	19319729	8
chr2	148642431	148642777	chr2:148642431-148642777	.	.	148642431	148642777	0	1	346	148642430	8
chr4	69276584	69276853	chr4:69276584-69276853	.	.	69276584	69276853	0	1	269	69276578	8
chr3	134184812	134185072	chr3:134184812-134185072	.	.	134184812	134185072	0	1	260	134184811	8
chr1	102021287	102021492	chr1:102021287-102021492	.	.	102021287	102021492	0	1	205	102021286	8
chr12	91095522	91095865	chr12:91095522-91095865	.	.	91095522	91095865	0	1	343	91095513	8
chr10	116067126	116067481	chr10:116067126-116067481	.	.	116067126	116067481	0	1	355	116067125	8
chr11	74534455	74534753	chr11:74534455-74534753	.	.	74534455	74534753	0	1	298	74534448	8
chr3	22943350	22943684	chr3:22943350-22943684	.	.	22943350	22943684	0	1	334	22943348	8
chr3	19438102	19438270	chr3:19438102-19438270	.	.	19438102	19438270	0	1	168	19438101	8
chr18	81425152	81425469	chr18:81425152-81425469	.	.	81425152	81425469	0	1	317	81425144	8
chr12	54305283	54305439	chr12:54305283-54305439	.	.	54305283	54305439	0	1	156	54305278	8
chr5	149538580	149538904	chr5:149538580-149538904	.	.	149538580	149538904	0	1	324	149538579	8
chr16	93985412	93985696	chr16:93985412-93985696	.	.	93985412	93985696	0	1	284	93985403	8
chr3	153356204	153356435	chr3:153356204-153356435	.	.	153356204	153356435	0	1	231	153356203	8
chr11	55289693	55290036	chr11:55289693-55290036	.	.	55289693	55290036	0	1	343	55289688	8
chr12	70730475	70730702	chr12:70730475-70730702	.	.	70730475	70730702	0	1	227	70730468	8
chr2	19320305	19320392	chr2:19320305-19320392	.	.	19320305	19320392	0	1	87	19320304	8
chr13	29122307	29122568	chr13:29122307-29122568	.	.	29122307	29122568	0	1	261	29122305	8
chr14	118115620	118115993	chr14:118115620-118115993	.	.	118115620	118115993	0	1	373	118115619	8
chr6	135710598	135710930	chr6:135710598-135710930	.	.	135710598	135710930	0	1	332	135710597	8
chr16	5401120	5401402	chr16:5401120-5401402	.	.	5401120	5401402	0	1	282	5401115	8
chr7	131419774	131420085	chr7:131419774-131420085	.	.	131419774	131420085	0	1	311	131419773	8
chr13	30098409	30098772	chr13:30098409-30098772	.	.	30098409	30098772	0	1	363	30098406	8
chr13	57838674	57838948	chr13:57838674-57838948	.	.	57838674	57838948	0	1	274	57838669	8
chr13	26920685	26921034	chr13:26920685-26921034	.	.	26920685	26921034	0	1	349	26920683	8
chr1	119344231	119344318	chr1:119344231-119344318	.	.	119344231	119344318	0	1	87	119344230	8
chr4	91061044	91061239	chr4:91061044-91061239	.	.	91061044	91061239	0	1	195	91061035	8
chr3	66955211	66955531	chr3:66955211-66955531	.	.	66955211	66955531	0	1	320	66955205	8
chr7	121523269	121523595	chr7:121523269-121523595	.	.	121523269	121523595	0	1	326	121523268	8
chr5	38395145	38395432	chr5:38395145-38395432	.	.	38395145	38395432	0	1	287	38395142	8
chr12	107561197	107561466	chr12:107561197-107561466	.	.	107561197	107561466	0	1	269	107561196	8
chr13	99539489	99539659	chr13:99539489-99539659	.	.	99539489	99539659	0	1	170	99539480	8
chr1	161464969	161465278	chr1:161464969-161465278	.	.	161464969	161465278	0	1	309	161464968	8
chr13	8733235	8733324	chr13:8733235-8733324	.	.	8733235	8733324	0	1	89	8733227	8
chr3	8903921	8904206	chr3:8903921-8904206	.	.	8903921	8904206	0	1	285	8903913	8
chr3	75860186	75860440	chr3:75860186-75860440	.	.	75860186	75860440	0	1	254	75860179	8
chr13	38286149	38286431	chr13:38286149-38286431	.	.	38286149	38286431	0	1	282	38286146	8
chr6	95300581	95300922	chr6:95300581-95300922	.	.	95300581	95300922	0	1	341	95300572	8
chr7	122858287	122858530	chr7:122858287-122858530	.	.	122858287	122858530	0	1	243	122858286	8
chr1	123990260	123990568	chr1:123990260-123990568	.	.	123990260	123990568	0	1	308	123990259	8
chr3	123397390	123397715	chr3:123397390-123397715	.	.	123397390	123397715	0	1	325	123397389	8
chr4	19842651	19843014	chr4:19842651-19843014	.	.	19842651	19843014	0	1	363	19842650	8
chr2	8313513	8313791	chr2:8313513-8313791	.	.	8313513	8313791	0	1	278	8313505	8
chr14	10941551	10941859	chr14:10941551-10941859	.	.	10941551	10941859	0	1	308	10941550	8
chr1	136099149	136099477	chr1:136099149-136099477	.	.	136099149	136099477	0	1	328	136099148	8
chr7	113872945	113873157	chr7:113872945-113873157	.	.	113872945	113873157	0	1	212	113872944	8
chr4	120692802	120693143	chr4:120692802-120693143	.	.	120692802	120693143	0	1	341	120692801	8
chr11	28553547	28553848	chr11:28553547-28553848	.	.	28553547	28553848	0	1	301	28553545	8
chr18	42000178	42000455	chr18:42000178-42000455	.	.	42000178	42000455	0	1	277	42000174	8
chr5	27579238	27579529	chr5:27579238-27579529	.	.	27579238	27579529	0	1	291	27579236	8
chr13	25158992	25159285	chr13:25158992-25159285	.	.	25158992	25159285	0	1	293	25158990	8
chr14	114644577	114644933	chr14:114644577-114644933	.	.	114644577	114644933	0	1	356	114644576	8
chr8	119072382	119072662	chr8:119072382-119072662	.	.	119072382	119072662	0	1	280	119072381	8
chr16	18727898	18728198	chr16:18727898-18728198	.	.	18727898	18728198	0	1	300	18727897	8
chr10	68995072	68995383	chr10:68995072-68995383	.	.	68995072	68995383	0	1	311	68995066	8
chr12	15846266	15846415	chr12:15846266-15846415	.	.	15846266	15846415	0	1	149	15846265	8
chr15	58536123	58536293	chr15:58536123-58536293	.	.	58536123	58536293	0	1	170	58536118	8
chr6	108796768	108796895	chr6:108796768-108796895	.	.	108796768	108796895	0	1	127	108796767	8
chr16	11871677	11872043	chr16:11871677-11872043	.	.	11871677	11872043	0	1	366	11871676	8
chr18	20564201	20564280	chr18:20564201-20564280	.	.	20564201	20564280	0	1	79	20564199	8
chr7	109127543	109127850	chr7:109127543-109127850	.	.	109127543	109127850	0	1	307	109127542	8
chr16	7997536	7997791	chr16:7997536-7997791	.	.	7997536	7997791	0	1	255	7997529	8
chr1	127037802	127038007	chr1:127037802-127038007	.	.	127037802	127038007	0	1	205	127037801	8
chr1	100703239	100703557	chr1:100703239-100703557	.	.	100703239	100703557	0	1	318	100703238	8
chr16	77576924	77577201	chr16:77576924-77577201	.	.	77576924	77577201	0	1	277	77576917	8
chr5	75501395	75501604	chr5:75501395-75501604	.	.	75501395	75501604	0	1	209	75501388	8
chr2	137906424	137906736	chr2:137906424-137906736	.	.	137906424	137906736	0	1	312	137906423	8
chr7	118988063	118988284	chr7:118988063-118988284	.	.	118988063	118988284	0	1	221	118988062	8
chr5	99142069	99142300	chr5:99142069-99142300	.	.	99142069	99142300	0	1	231	99142060	8
chr8	128460887	128461189	chr8:128460887-128461189	.	.	128460887	128461189	0	1	302	128460886	8
chr8	68948375	68948629	chr8:68948375-68948629	.	.	68948375	68948629	0	1	254	68948369	8
chrX	44030620	44030928	chrX:44030620-44030928	.	.	44030620	44030928	0	1	308	44030616	8
chr4	66935469	66935805	chr4:66935469-66935805	.	.	66935469	66935805	0	1	336	66935463	8
chr11	56872529	56872879	chr11:56872529-56872879	.	.	56872529	56872879	0	1	350	56872524	8
chr6	67156108	67156419	chr6:67156108-67156419	.	.	67156108	67156419	0	1	311	67156102	8
chr6	135266255	135266454	chr6:135266255-135266454	.	.	135266255	135266454	0	1	199	135266254	8
chr9	24298256	24298567	chr9:24298256-24298567	.	.	24298256	24298567	0	1	311	24298254	8
chr17	93339444	93339748	chr17:93339444-93339748	.	.	93339444	93339748	0	1	304	93339435	8
chr2	27225133	27225415	chr2:27225133-27225415	.	.	27225133	27225415	0	1	282	27225131	8
chr12	15935345	15935687	chr12:15935345-15935687	.	.	15935345	15935687	0	1	342	15935344	8
chr10	30188234	30188547	chr10:30188234-30188547	.	.	30188234	30188547	0	1	313	30188231	8
chr6	89123552	89123924	chr6:89123552-89123924	.	.	89123552	89123924	0	1	372	89123544	8
chr13	34555100	34555449	chr13:34555100-34555449	.	.	34555100	34555449	0	1	349	34555097	8
chr2	30579128	30579404	chr2:30579128-30579404	.	.	30579128	30579404	0	1	276	30579125	8
chr2	172827801	172827933	chr2:172827801-172827933	.	.	172827801	172827933	0	1	132	172827800	8
chr13	41718372	41718708	chr13:41718372-41718708	.	.	41718372	41718708	0	1	336	41718368	8
chr15	55357531	55357719	chr15:55357531-55357719	.	.	55357531	55357719	0	1	188	55357526	8
chr18	4653834	4653962	chr18:4653834-4653962	.	.	4653834	4653962	0	1	128	4653830	8
chr13	63309111	63309421	chr13:63309111-63309421	.	.	63309111	63309421	0	1	310	63309105	8
chr6	99819426	99819640	chr6:99819426-99819640	.	.	99819426	99819640	0	1	214	99819417	8
chr6	88976364	88976453	chr6:88976364-88976453	.	.	88976364	88976453	0	1	89	88976356	8
chr6	97727903	97728243	chr6:97727903-97728243	.	.	97727903	97728243	0	1	340	97727894	8
chr6	27992312	27992600	chr6:27992312-27992600	.	.	27992312	27992600	0	1	288	27992310	8
chr12	27941240	27941306	chr12:27941240-27941306	.	.	27941240	27941306	0	1	66	27941238	8
chr11	57710047	57710354	chr11:57710047-57710354	.	.	57710047	57710354	0	1	307	57710042	8
chr1	126403935	126404278	chr1:126403935-126404278	.	.	126403935	126404278	0	1	343	126403934	8
chr2	61739939	61740244	chr2:61739939-61740244	.	.	61739939	61740244	0	1	305	61739933	8
chr14	67086088	67086324	chr14:67086088-67086324	.	.	67086088	67086324	0	1	236	67086082	8
chr15	55514224	55514464	chr15:55514224-55514464	.	.	55514224	55514464	0	1	240	55514219	8
chr10	119742716	119743085	chr10:119742716-119743085	.	.	119742716	119743085	0	1	369	119742715	8
chr13	58966627	58966733	chr13:58966627-58966733	.	.	58966627	58966733	0	1	106	58966622	8
chr1	163697271	163697467	chr1:163697271-163697467	.	.	163697271	163697467	0	1	196	163697270	8
chr5	74294084	74294479	chr5:74294084-74294479	.	.	74294084	74294479	0	1	395	74294077	8
chr17	11128892	11129249	chr17:11128892-11129249	.	.	11128892	11129249	0	1	357	11128891	8
chr1	126195384	126195713	chr1:126195384-126195713	.	.	126195384	126195713	0	1	329	126195383	8
chr9	103397518	103397892	chr9:103397518-103397892	.	.	103397518	103397892	0	1	374	103397517	8
chr14	15934725	15934996	chr14:15934725-15934996	.	.	15934725	15934996	0	1	271	15934724	8
chr1	33611372	33611602	chr1:33611372-33611602	.	.	33611372	33611602	0	1	230	33611369	8
chr18	47980222	47980562	chr18:47980222-47980562	.	.	47980222	47980562	0	1	340	47980218	8
chr15	37510213	37510539	chr15:37510213-37510539	.	.	37510213	37510539	0	1	326	37510210	8
chr6	107263880	107264192	chr6:107263880-107264192	.	.	107263880	107264192	0	1	312	107263879	8
chr9	31305173	31305515	chr9:31305173-31305515	.	.	31305173	31305515	0	1	342	31305170	8
chr5	113375904	113376206	chr5:113375904-113376206	.	.	113375904	113376206	0	1	302	113375903	8
chr13	8162844	8163223	chr13:8162844-8163223	.	.	8162844	8163223	0	1	379	8162836	8
chr9	60512541	60512863	chr9:60512541-60512863	.	.	60512541	60512863	0	1	322	60512535	8
chr9	52263864	52264187	chr9:52263864-52264187	.	.	52263864	52264187	0	1	323	52263859	8
chr16	74903025	74903422	chr16:74903025-74903422	.	.	74903025	74903422	0	1	397	74903018	8
chr5	22559316	22559624	chr5:22559316-22559624	.	.	22559316	22559624	0	1	308	22559314	8
chr14	97151899	97152245	chr14:97151899-97152245	.	.	97151899	97152245	0	1	346	97151890	8
chr16	8385667	8385962	chr16:8385667-8385962	.	.	8385667	8385962	0	1	295	8385659	8
chr3	49874207	49874539	chr3:49874207-49874539	.	.	49874207	49874539	0	1	332	49874203	8
chr1	176515903	176516258	chr1:176515903-176516258	.	.	176515903	176516258	0	1	355	176515902	8
chr16	93109878	93109988	chr16:93109878-93109988	.	.	93109878	93109988	0	1	110	93109869	8
chr16	59842263	59842622	chr16:59842263-59842622	.	.	59842263	59842622	0	1	359	59842258	8
chr17	75417883	75417964	chr17:75417883-75417964	.	.	75417883	75417964	0	1	81	75417876	8
chr12	110389521	110389747	chr12:110389521-110389747	.	.	110389521	110389747	0	1	226	110389520	8
chr12	12966027	12966341	chr12:12966027-12966341	.	.	12966027	12966341	0	1	314	12966026	8
chr19	59783551	59783888	chr19:59783551-59783888	.	.	59783551	59783888	0	1	337	59783546	8
chr6	147278499	147278835	chr6:147278499-147278835	.	.	147278499	147278835	0	1	336	147278498	8
chr15	67055283	67055594	chr15:67055283-67055594	.	.	67055283	67055594	0	1	311	67055277	8
chr15	66021951	66022268	chr15:66021951-66022268	.	.	66021951	66022268	0	1	317	66021945	8
chr7	34117904	34118252	chr7:34117904-34118252	.	.	34117904	34118252	0	1	348	34117901	8
chr18	68897795	68898117	chr18:68897795-68898117	.	.	68897795	68898117	0	1	322	68897789	8
chr9	32301185	32301520	chr9:32301185-32301520	.	.	32301185	32301520	0	1	335	32301182	8
chr6	107749883	107750028	chr6:107749883-107750028	.	.	107749883	107750028	0	1	145	107749882	8
chr4	19794487	19794852	chr4:19794487-19794852	.	.	19794487	19794852	0	1	365	19794486	8
chr2	85363817	85364132	chr2:85363817-85364132	.	.	85363817	85364132	0	1	315	85363809	8
chr8	125920850	125921052	chr8:125920850-125921052	.	.	125920850	125921052	0	1	202	125920849	8
chr17	78021841	78022193	chr17:78021841-78022193	.	.	78021841	78022193	0	1	352	78021834	8
chr16	5611272	5611601	chr16:5611272-5611601	.	.	5611272	5611601	0	1	329	5611267	8
chr7	34849764	34850062	chr7:34849764-34850062	.	.	34849764	34850062	0	1	298	34849761	8
chr4	125361865	125362129	chr4:125361865-125362129	.	.	125361865	125362129	0	1	264	125361864	8
chr7	117302904	117303219	chr7:117302904-117303219	.	.	117302904	117303219	0	1	315	117302903	8
chr18	81176600	81176918	chr18:81176600-81176918	.	.	81176600	81176918	0	1	318	81176592	8
chr13	59439910	59440188	chr13:59439910-59440188	.	.	59439910	59440188	0	1	278	59439905	8
chr19	52531399	52531739	chr19:52531399-52531739	.	.	52531399	52531739	0	1	340	52531394	8
chr5	73761395	73761618	chr5:73761395-73761618	.	.	73761395	73761618	0	1	223	73761388	8
chr16	85422809	85423152	chr16:85422809-85423152	.	.	85422809	85423152	0	1	343	85422801	8
chr5	25633001	25633318	chr5:25633001-25633318	.	.	25633001	25633318	0	1	317	25632999	8
chr4	5240933	5241230	chr4:5240933-5241230	.	.	5240933	5241230	0	1	297	5240928	8
chr18	52669007	52669315	chr18:52669007-52669315	.	.	52669007	52669315	0	1	308	52669002	8
chr14	21950256	21950474	chr14:21950256-21950474	.	.	21950256	21950474	0	1	218	21950254	8
chr7	40620839	40621183	chr7:40620839-40621183	.	.	40620839	40621183	0	1	344	40620835	8
chr16	93086735	93087087	chr16:93086735-93087087	.	.	93086735	93087087	0	1	352	93086726	8
chr9	35323662	35323980	chr9:35323662-35323980	.	.	35323662	35323980	0	1	318	35323659	8
chr14	101742804	101742986	chr14:101742804-101742986	.	.	101742804	101742986	0	1	182	101742803	8
chr18	13367315	13367444	chr18:13367315-13367444	.	.	13367315	13367444	0	1	129	13367314	8
chr19	53649807	53650134	chr19:53649807-53650134	.	.	53649807	53650134	0	1	327	53649802	8
chr2	138503800	138504151	chr2:138503800-138504151	.	.	138503800	138504151	0	1	351	138503799	8
chr2	85340005	85340335	chr2:85340005-85340335	.	.	85340005	85340335	0	1	330	85339997	8
chr13	70373116	70373317	chr13:70373116-70373317	.	.	70373116	70373317	0	1	201	70373109	8
chr14	11802405	11802665	chr14:11802405-11802665	.	.	11802405	11802665	0	1	260	11802404	8
chr11	71663240	71663578	chr11:71663240-71663578	.	.	71663240	71663578	0	1	338	71663233	8
chr6	92580593	92580897	chr6:92580593-92580897	.	.	92580593	92580897	0	1	304	92580584	8
chr14	112487765	112488106	chr14:112487765-112488106	.	.	112487765	112488106	0	1	341	112487764	8
chrX	130473545	130473874	chrX:130473545-130473874	.	.	130473545	130473874	0	1	329	130473544	8
chr3	30880762	30881105	chr3:30880762-30881105	.	.	30880762	30881105	0	1	343	30880759	8
chr10	111771029	111771423	chr10:111771029-111771423	.	.	111771029	111771423	0	1	394	111771028	8
chr2	172931326	172931417	chr2:172931326-172931417	.	.	172931326	172931417	0	1	91	172931325	8
chr7	97707222	97707448	chr7:97707222-97707448	.	.	97707222	97707448	0	1	226	97707213	8
chr9	23335050	23335399	chr9:23335050-23335399	.	.	23335050	23335399	0	1	349	23335048	8
chr5	113754425	113754748	chr5:113754425-113754748	.	.	113754425	113754748	0	1	323	113754424	8
chr12	87086235	87086445	chr12:87086235-87086445	.	.	87086235	87086445	0	1	210	87086227	8
chr9	100741843	100742191	chr9:100741843-100742191	.	.	100741843	100742191	0	1	348	100741842	8
chr4	15005527	15005716	chr4:15005527-15005716	.	.	15005527	15005716	0	1	189	15005526	8
chr10	9699048	9699396	chr10:9699048-9699396	.	.	9699048	9699396	0	1	348	9699039	8
chr1	187562147	187562502	chr1:187562147-187562502	.	.	187562147	187562502	0	1	355	187562146	8
chr2	68970510	68970826	chr2:68970510-68970826	.	.	68970510	68970826	0	1	316	68970504	8
chr1	162653938	162654302	chr1:162653938-162654302	.	.	162653938	162654302	0	1	364	162653937	8
chr1	175974486	175974819	chr1:175974486-175974819	.	.	175974486	175974819	0	1	333	175974485	8
chr7	34632926	34633198	chr7:34632926-34633198	.	.	34632926	34633198	0	1	272	34632923	8
chr5	100056102	100056169	chr5:100056102-100056169	.	.	100056102	100056169	0	1	67	100056101	8
chr19	15698916	15699225	chr19:15698916-15699225	.	.	15698916	15699225	0	1	309	15698915	8
chr7	49152873	49153159	chr7:49152873-49153159	.	.	49152873	49153159	0	1	286	49152869	8
chr9	98304357	98304702	chr9:98304357-98304702	.	.	98304357	98304702	0	1	345	98304348	8
chr18	17530536	17530839	chr18:17530536-17530839	.	.	17530536	17530839	0	1	303	17530535	8
chr1	127602377	127602633	chr1:127602377-127602633	.	.	127602377	127602633	0	1	256	127602376	8
chr9	53402382	53402675	chr9:53402382-53402675	.	.	53402382	53402675	0	1	293	53402377	8
chr19	25450995	25451341	chr19:25450995-25451341	.	.	25450995	25451341	0	1	346	25450993	8
chrX	157648264	157648502	chrX:157648264-157648502	.	.	157648264	157648502	0	1	238	157648263	8
chr10	115567874	115568177	chr10:115567874-115568177	.	.	115567874	115568177	0	1	303	115567873	8
chr15	52934403	52934728	chr15:52934403-52934728	.	.	52934403	52934728	0	1	325	52934398	8
chr13	70092890	70093143	chr13:70092890-70093143	.	.	70092890	70093143	0	1	253	70092883	8
chr16	14343831	14344166	chr16:14343831-14344166	.	.	14343831	14344166	0	1	335	14343830	8
chr12	83000240	83000432	chr12:83000240-83000432	.	.	83000240	83000432	0	1	192	83000232	8
chr13	45748767	45749091	chr13:45748767-45749091	.	.	45748767	45749091	0	1	324	45748763	8
chr18	65096540	65096830	chr18:65096540-65096830	.	.	65096540	65096830	0	1	290	65096534	8
chr14	32724988	32725408	chr14:32724988-32725408	.	.	32724988	32725408	0	1	420	32724985	8
chr9	119123524	119123650	chr9:119123524-119123650	.	.	119123524	119123650	0	1	126	119123523	8
chr9	31808757	31809080	chr9:31808757-31809080	.	.	31808757	31809080	0	1	323	31808754	8
chr2	120595090	120595250	chr2:120595090-120595250	.	.	120595090	120595250	0	1	160	120595089	8
chr17	57145125	57145203	chr17:57145125-57145203	.	.	57145125	57145203	0	1	78	57145120	8
chr6	94166189	94166477	chr6:94166189-94166477	.	.	94166189	94166477	0	1	288	94166180	8
chr1	193780973	193781304	chr1:193780973-193781304	.	.	193780973	193781304	0	1	331	193780972	8
chr10	95923843	95924172	chr10:95923843-95924172	.	.	95923843	95924172	0	1	329	95923834	8
chr14	15979297	15979397	chr14:15979297-15979397	.	.	15979297	15979397	0	1	100	15979296	8
chr6	145972750	145973089	chr6:145972750-145973089	.	.	145972750	145973089	0	1	339	145972749	8
chr11	18149252	18149477	chr11:18149252-18149477	.	.	18149252	18149477	0	1	225	18149251	8
