chr	start	end	repName	id	pid	cpm.c
chr9	20353728	20353968	ORR1E	chr9:20353728-20353968|ORR1E	chr9:20353502-20354043|peak_308959	2
chr9	21133175	21133527	ORR1D2	chr9:21133175-21133527|ORR1D2	chr9:21132945-21133607|peak_309085	4
chr9	21525174	21525486	ORR1D2	chr9:21525174-21525486|ORR1D2	chr9:21525078-21525669|peak_309203	5
chr9	22694095	22694441	ORR1E	chr9:22694095-22694441|ORR1E	chr9:22694117-22694675|peak_309467	4
chr9	22697958	22698315	ORR1D2	chr9:22697958-22698315|ORR1D2	chr9:22697827-22698326|peak_309469	6
chr9	22773105	22773465	ORR1D2	chr9:22773105-22773465|ORR1D2	chr9:22772980-22773572|peak_309479	2
chr9	22927713	22928100	ORR1D2	chr9:22927713-22928100|ORR1D2	chr9:22927632-22928149|peak_309502	6
chr9	22969356	22969707	ORR1D2	chr9:22969356-22969707|ORR1D2	chr9:22969237-22969738|peak_309512	4
chr9	23335050	23335399	ORR1E	chr9:23335050-23335399|ORR1E	chr9:23334983-23335476|peak_309588	8
chr9	23669280	23669615	ORR1E	chr9:23669280-23669615|ORR1E	chr9:23669118-23669754|peak_309641	6
chr9	24021749	24021899	ORR1E	chr9:24021749-24021899|ORR1E	chr9:24021622-24021879|peak_309656	8
chr9	24136464	24136677	ORR1D2	chr9:24136464-24136677|ORR1D2	chr9:24136281-24136846|peak_309665	1
chr9	24298256	24298567	ORR1E	chr9:24298256-24298567|ORR1E	chr9:24298149-24298704|peak_309685	8
chr9	24490717	24491051	ORR1E	chr9:24490717-24491051|ORR1E	chr9:24490162-24490988|peak_309703	7
chr9	27540269	27540524	ORR1E	chr9:27540269-27540524|ORR1E	chr9:27540146-27540415|peak_309981	8
chr9	27686667	27686828	ORR1E	chr9:27686667-27686828|ORR1E	chr9:27686514-27687007|peak_309987	8
chr9	29782755	29783118	ORR1E	chr9:29782755-29783118|ORR1E	chr9:29782594-29783186|peak_310104	1
chr9	30821208	30821533	ORR1D2	chr9:30821208-30821533|ORR1D2	chr9:30820914-30821509|peak_310195	6
chr9	31305173	31305515	ORR1E	chr9:31305173-31305515|ORR1E	chr9:31305090-31305367|peak_310291	8
chr9	31439480	31439682	ORR1D2	chr9:31439480-31439682|ORR1D2	chr9:31439295-31439875|peak_310310	6
chr9	31808757	31809080	ORR1E	chr9:31808757-31809080|ORR1E	chr9:31808680-31809197|peak_310344	8
chr9	32155614	32155723	ORR1D2	chr9:32155614-32155723|ORR1D2	chr9:32155434-32155956|peak_310422	1
chr9	32185532	32185697	ORR1E	chr9:32185532-32185697|ORR1E	chr9:32185104-32185923|peak_310428	3
chr9	32301185	32301520	ORR1E	chr9:32301185-32301520|ORR1E	chr9:32301079-32301596|peak_310456	8
chr9	35323662	35323980	ORR1E	chr9:35323662-35323980|ORR1E	chr9:35323609-35324168|peak_310921	8
chr9	40424115	40424340	ORR1E	chr9:40424115-40424340|ORR1E	chr9:40423161-40424753|peak_311360	4
chr9	40612332	40612563	ORR1E	chr9:40612332-40612563|ORR1E	chr9:40612125-40612891|peak_311420	4
chr9	40960336	40960623	ORR1E	chr9:40960336-40960623|ORR1E	chr9:40960178-40960730|peak_311506	2
chr9	41222676	41222877	ORR1E	chr9:41222676-41222877|ORR1E	chr9:41222538-41223113|peak_311598	4
chr9	42208540	42208894	ORR1E	chr9:42208540-42208894|ORR1E	chr9:42208329-42209490|peak_311738	8
chr9	42488089	42488374	ORR1E	chr9:42488089-42488374|ORR1E	chr9:42487959-42488556|peak_311794	3
chr9	42759109	42759369	ORR1E	chr9:42759109-42759369|ORR1E	chr9:42758917-42759416|peak_311839	4
chr9	45340115	45340441	ORR1E	chr9:45340115-45340441|ORR1E	chr9:45339995-45340552|peak_312452	7
chr9	45351073	45351335	ORR1E	chr9:45351073-45351335|ORR1E	chr9:45350840-45351399|peak_312454	7
chr9	46386228	46386581	ORR1E	chr9:46386228-46386581|ORR1E	chr9:46386155-46386684|peak_312707	7
chr9	48373269	48373571	ORR1D2	chr9:48373269-48373571|ORR1D2	chr9:48373083-48373696|peak_312903	5
chr9	48532312	48532530	ORR1D2	chr9:48532312-48532530|ORR1D2	chr9:48532095-48533226|peak_312949	5
chr9	50292342	50292702	ORR1E	chr9:50292342-50292702|ORR1E	chr9:50292298-50292865|peak_313186	1
chr9	50298279	50298633	ORR1E	chr9:50298279-50298633|ORR1E	chr9:50298155-50298759|peak_313187	7
chr9	50363409	50363606	ORR1D2	chr9:50363409-50363606|ORR1D2	chr9:50363199-50363742|peak_313199	1
chr9	51953010	51953317	ORR1D2	chr9:51953010-51953317|ORR1D2	chr9:51952808-51953659|peak_313536	3
chr9	51987365	51987419	ORR1D2	chr9:51987365-51987419|ORR1D2	chr9:51987098-51987684|peak_313546	5
chr9	51990676	51991044	ORR1E	chr9:51990676-51991044|ORR1E	chr9:51990703-51991307|peak_313547	4
chr9	52193840	52194253	ORR1E	chr9:52193840-52194253|ORR1E	chr9:52193725-52194329|peak_313593	6
chr9	52263864	52264187	ORR1E	chr9:52263864-52264187|ORR1E	chr9:52263874-52264502|peak_313613	8
chr9	53402382	53402675	ORR1E	chr9:53402382-53402675|ORR1E	chr9:53402338-53402931|peak_313720	8
chr9	53741074	53741187	ORR1D2	chr9:53741074-53741187|ORR1D2	chr9:53740455-53741499|peak_313758	5
chr9	54880702	54880942	ORR1D2	chr9:54880702-54880942|ORR1D2	chr9:54880480-54881067|peak_313912	5
chr9	55102291	55102489	ORR1D2	chr9:55102291-55102489|ORR1D2	chr9:55102032-55102825|peak_313942	4
chr9	57429106	57429462	ORR1D2	chr9:57429106-57429462|ORR1D2	chr9:57429152-57429751|peak_314370	5
chr9	58505142	58505382	ORR1E	chr9:58505142-58505382|ORR1E	chr9:58504945-58505552|peak_314640	7
chr9	58890740	58891028	ORR1E	chr9:58890740-58891028|ORR1E	chr9:58890708-58891311|peak_314717	6
chr9	59280969	59281315	ORR1E	chr9:59280969-59281315|ORR1E	chr9:59280807-59281371|peak_314755	6
chr9	60372422	60372810	ORR1E	chr9:60372422-60372810|ORR1E	chr9:60372351-60372913|peak_314914	8
chr9	60512541	60512863	ORR1E	chr9:60512541-60512863|ORR1E	chr9:60512473-60513032|peak_314932	8
chr9	60960238	60960543	ORR1E	chr9:60960238-60960543|ORR1E	chr9:60960130-60960716|peak_315030	7
chr9	61150970	61151328	ORR1D2	chr9:61150970-61151328|ORR1D2	chr9:61150945-61151254|peak_315094	2
chr9	61427034	61427401	ORR1E	chr9:61427034-61427401|ORR1E	chr9:61426879-61427475|peak_315194	4
chr9	61850923	61851246	ORR1D2	chr9:61850923-61851246|ORR1D2	chr9:61850835-61851790|peak_315306	5
chr9	61882208	61882495	ORR1D2	chr9:61882208-61882495|ORR1D2	chr9:61882083-61882698|peak_315314	1
chr9	61983332	61983539	ORR1E	chr9:61983332-61983539|ORR1E	chr9:61983107-61983764|peak_315344	7
chr9	62141851	62142203	ORR1D2	chr9:62141851-62142203|ORR1D2	chr9:62141781-62142344|peak_315379	5
chr9	62318860	62319082	ORR1E	chr9:62318860-62319082|ORR1E	chr9:62318797-62319044|peak_315412	1
chr9	62334429	62334775	ORR1D2	chr9:62334429-62334775|ORR1D2	chr9:62334260-62334795|peak_315413	5
chr9	62825932	62826234	ORR1D2	chr9:62825932-62826234|ORR1D2	chr9:62825738-62826255|peak_315527	3
chr9	64583104	64583399	ORR1D2	chr9:64583104-64583399|ORR1D2	chr9:64583044-64583544|peak_315913	1
chr9	64748736	64749067	ORR1D2	chr9:64748736-64749067|ORR1D2	chr9:64748634-64749177|peak_315952	5
chr9	65087519	65087849	ORR1D2	chr9:65087519-65087849|ORR1D2	chr9:65087389-65087973|peak_316024	2
chr9	65193341	65193534	ORR1E	chr9:65193341-65193534|ORR1E	chr9:65193099-65193690|peak_316045	6
chr9	65232516	65232761	ORR1D2	chr9:65232516-65232761|ORR1D2	chr9:65232363-65232973|peak_316057	2
chr9	66300695	66301039	ORR1E	chr9:66300695-66301039|ORR1E	chr9:66300550-66301187|peak_316297	4
chr9	66682782	66683134	ORR1D2	chr9:66682782-66683134|ORR1D2	chr9:66682663-66683281|peak_316382	5
chr9	66935032	66935335	ORR1D2	chr9:66935032-66935335|ORR1D2	chr9:66934885-66935402|peak_316450	6
chr9	69058536	69058856	ORR1E	chr9:69058536-69058856|ORR1E	chr9:69058411-69058928|peak_316715	8
chr9	70194620	70194918	ORR1E	chr9:70194620-70194918|ORR1E	chr9:70194499-70195136|peak_316897	2
chr9	70855054	70855400	ORR1D2	chr9:70855054-70855400|ORR1D2	chr9:70855006-70855263|peak_317051	4
chr9	70947236	70947634	ORR1E	chr9:70947236-70947634|ORR1E	chr9:70947148-70947718|peak_317081	2
chr9	70949351	70949690	ORR1E	chr9:70949351-70949690|ORR1E	chr9:70949246-70949879|peak_317082	8
chr9	71596951	71597262	ORR1E	chr9:71596951-71597262|ORR1E	chr9:71596751-71597775|peak_317191	7
chr9	71798374	71798464	ORR1E	chr9:71798374-71798464|ORR1E	chr9:71798324-71798601|peak_317247	8
chr9	72014638	72014966	ORR1E	chr9:72014638-72014966|ORR1E	chr9:72014477-72015342|peak_317288	4
chr9	72043618	72043943	ORR1E	chr9:72043618-72043943|ORR1E	chr9:72043509-72044044|peak_317297	5
chr9	72082171	72082486	ORR1E	chr9:72082171-72082486|ORR1E	chr9:72082216-72082894|peak_317306	6
chr9	72489738	72489927	ORR1E	chr9:72489738-72489927|ORR1E	chr9:72489522-72490082|peak_317377	4
chr9	73240164	73240494	ORR1E	chr9:73240164-73240494|ORR1E	chr9:73240035-73240683|peak_317539	6
chr9	73325546	73325635	ORR1E	chr9:73325546-73325635|ORR1E	chr9:73325299-73325854|peak_317550	4
chr9	75099128	75099231	ORR1D2	chr9:75099128-75099231|ORR1D2	chr9:75098838-75099364|peak_317699	6
chr9	75270373	75270716	ORR1D2	chr9:75270373-75270716|ORR1D2	chr9:75269978-75270860|peak_317742	3
chr9	75477218	75477559	ORR1D2	chr9:75477218-75477559|ORR1D2	chr9:75477149-75477917|peak_317797	1
chr9	75645391	75645555	ORR1D2	chr9:75645391-75645555|ORR1D2	chr9:75645193-75645950|peak_317832	3
chr9	77391271	77391502	ORR1D2	chr9:77391271-77391502|ORR1D2	chr9:77391077-77391789|peak_318000	6
chr9	77671081	77671430	ORR1D2	chr9:77671081-77671430|ORR1D2	chr9:77670895-77671518|peak_318082	4
chr9	77820191	77820381	ORR1D2	chr9:77820191-77820381|ORR1D2	chr9:77820215-77820482|peak_318129	6
chr9	78101011	78101305	ORR1D2	chr9:78101011-78101305|ORR1D2	chr9:78100770-78101878|peak_318205	1
chr9	79952051	79952358	ORR1E	chr9:79952051-79952358|ORR1E	chr9:79951175-79952511|peak_318457	7
chr9	80037670	80038038	ORR1D2	chr9:80037670-80038038|ORR1D2	chr9:80037515-80038081|peak_318474	5
chr9	80081142	80081339	ORR1E	chr9:80081142-80081339|ORR1E	chr9:80080868-80081470|peak_318483	5
chr9	80156867	80157172	ORR1E	chr9:80156867-80157172|ORR1E	chr9:80156672-80157277|peak_318497	5
chr9	81141682	81141938	ORR1D2	chr9:81141682-81141938|ORR1D2	chr9:81141460-81142051|peak_318617	5
chr9	83248340	83248669	ORR1D2	chr9:83248340-83248669|ORR1D2	chr9:83248276-83248837|peak_318805	1
chr9	83471405	83471754	ORR1D2	chr9:83471405-83471754|ORR1D2	chr9:83471613-83471870|peak_318863	6
chr9	83987245	83987639	ORR1E	chr9:83987245-83987639|ORR1E	chr9:83987120-83987679|peak_318971	8
chr9	85165660	85165968	ORR1E	chr9:85165660-85165968|ORR1E	chr9:85165556-85166115|peak_319108	6
chr9	85561410	85561481	ORR1D2	chr9:85561410-85561481|ORR1D2	chr9:85561201-85561760|peak_319186	6
chr9	88555989	88556139	ORR1E	chr9:88555989-88556139|ORR1E	chr9:88555813-88556308|peak_319523	2
chr9	88721990	88722080	ORR1E	chr9:88721990-88722080|ORR1E	chr9:88721745-88722353|peak_319543	3
chr9	89209034	89209124	ORR1E	chr9:89209034-89209124|ORR1E	chr9:89208747-89209439|peak_319576	4
chr9	89758566	89758938	ORR1D2	chr9:89758566-89758938|ORR1D2	chr9:89758494-89759200|peak_319664	1
chr9	89852713	89853056	ORR1D2	chr9:89852713-89853056|ORR1D2	chr9:89852746-89853348|peak_319683	6
chr9	92614526	92614712	ORR1D2	chr9:92614526-92614712|ORR1D2	chr9:92614263-92614787|peak_319996	6
chr9	94021554	94021896	ORR1E	chr9:94021554-94021896|ORR1E	chr9:94021481-94021998|peak_320039	1
chr9	94594741	94595094	ORR1D2	chr9:94594741-94595094|ORR1D2	chr9:94594734-94594983|peak_320111	3
chr9	95035542	95035840	ORR1E	chr9:95035542-95035840|ORR1E	chr9:95035371-95035906|peak_320200	7
chr9	95092801	95093157	ORR1E	chr9:95092801-95093157|ORR1E	chr9:95092690-95093225|peak_320211	5
chr9	95802083	95802282	ORR1E	chr9:95802083-95802282|ORR1E	chr9:95801874-95802408|peak_320362	1
chr9	96427472	96427772	ORR1E	chr9:96427472-96427772|ORR1E	chr9:96427271-96427788|peak_320482	3
chr9	96698082	96698332	ORR1E	chr9:96698082-96698332|ORR1E	chr9:96697945-96698459|peak_320560	3
chr9	96869588	96869777	ORR1E	chr9:96869588-96869777|ORR1E	chr9:96869515-96870054|peak_320617	1
chr9	98304357	98304702	ORR1E	chr9:98304357-98304702|ORR1E	chr9:98304223-98304496|peak_320763	8
chr9	98511922	98512175	ORR1E	chr9:98511922-98512175|ORR1E	chr9:98511721-98512256|peak_320799	5
chr9	99016822	99017108	ORR1D2	chr9:99016822-99017108|ORR1D2	chr9:99016725-99017300|peak_320845	3
chr9	99183236	99183639	ORR1E	chr9:99183236-99183639|ORR1E	chr9:99183157-99183808|peak_320895	6
chr9	99216208	99216546	ORR1D2	chr9:99216208-99216546|ORR1D2	chr9:99216036-99216611|peak_320905	6
chr9	100463801	100464144	ORR1E	chr9:100463801-100464144|ORR1E	chr9:100463704-100464263|peak_321065	4
chr9	100540305	100540634	ORR1D2	chr9:100540305-100540634|ORR1D2	chr9:100540101-100541003|peak_321093	4
chr9	100741843	100742191	ORR1E	chr9:100741843-100742191|ORR1E	chr9:100741741-100741998|peak_321124	8
chr9	101071578	101071883	ORR1E	chr9:101071578-101071883|ORR1E	chr9:101071545-101072064|peak_321164	2
chr9	101552846	101553147	ORR1E	chr9:101552846-101553147|ORR1E	chr9:101552629-101553274|peak_321222	6
chr9	102397692	102397964	ORR1E	chr9:102397692-102397964|ORR1E	chr9:102397524-102398083|peak_321271	6
chr9	102521457	102521762	ORR1E	chr9:102521457-102521762|ORR1E	chr9:102521280-102521898|peak_321288	7
chr9	102577609	102577841	ORR1E	chr9:102577609-102577841|ORR1E	chr9:102577228-102577952|peak_321304	4
chr9	103149190	103149489	ORR1E	chr9:103149190-103149489|ORR1E	chr9:103148963-103149587|peak_321438	1
chr9	103397518	103397892	ORR1E	chr9:103397518-103397892|ORR1E	chr9:103397623-103398116|peak_321487	8
chr9	103403385	103403611	ORR1E	chr9:103403385-103403611|ORR1E	chr9:103402575-103403721|peak_321489	3
chr9	103652066	103652323	ORR1D2	chr9:103652066-103652323|ORR1D2	chr9:103651929-103652492|peak_321550	2
chr9	103683963	103684294	ORR1E	chr9:103683963-103684294|ORR1E	chr9:103683862-103684365|peak_321560	3
chr9	103983457	103983794	ORR1E	chr9:103983457-103983794|ORR1E	chr9:103983452-103983961|peak_321592	8
chr9	104281918	104282120	ORR1E	chr9:104281918-104282120|ORR1E	chr9:104281493-104282363|peak_321652	6
chr9	104339142	104339473	ORR1E	chr9:104339142-104339473|ORR1E	chr9:104338344-104339559|peak_321667	6
chr9	105576508	105576795	ORR1E	chr9:105576508-105576795|ORR1E	chr9:105576418-105576953|peak_321805	5
chr9	105803454	105803816	ORR1E	chr9:105803454-105803816|ORR1E	chr9:105803196-105804214|peak_321834	2
chr9	105887599	105887887	ORR1E	chr9:105887599-105887887|ORR1E	chr9:105887420-105888016|peak_321851	3
chr9	110273486	110273670	ORR1E	chr9:110273486-110273670|ORR1E	chr9:110273343-110273932|peak_322551	1
chr9	110965159	110965396	ORR1E	chr9:110965159-110965396|ORR1E	chr9:110964932-110965523|peak_322709	2
chr9	111046265	111046620	ORR1E	chr9:111046265-111046620|ORR1E	chr9:111046079-111046735|peak_322739	7
chr9	111074041	111074301	ORR1E	chr9:111074041-111074301|ORR1E	chr9:111073858-111074435|peak_322753	6
chr9	111459521	111459806	ORR1E	chr9:111459521-111459806|ORR1E	chr9:111459402-111460908|peak_322828	2
chr9	111571736	111572095	ORR1E	chr9:111571736-111572095|ORR1E	chr9:111571541-111572218|peak_322847	7
chr9	112244698	112244936	ORR1E	chr9:112244698-112244936|ORR1E	chr9:112244633-112245213|peak_322930	3
chr9	112447680	112448009	ORR1E	chr9:112447680-112448009|ORR1E	chr9:112447507-112448108|peak_322946	3
chr9	113144546	113144803	ORR1E	chr9:113144546-113144803|ORR1E	chr9:113144400-113144901|peak_322995	8
chr9	113727111	113727346	ORR1E	chr9:113727111-113727346|ORR1E	chr9:113726893-113727540|peak_323057	7
chr9	115143204	115143384	ORR1E	chr9:115143204-115143384|ORR1E	chr9:115143129-115143412|peak_323346	8
chr9	115358484	115358906	ORR1D2	chr9:115358484-115358906|ORR1D2	chr9:115358340-115358890|peak_323396	2
chr9	115361082	115361426	ORR1E	chr9:115361082-115361426|ORR1E	chr9:115361206-115361551|peak_323397	7
chr9	115551116	115551466	ORR1E	chr9:115551116-115551466|ORR1E	chr9:115551001-115552086|peak_323456	8
chr9	115602754	115603101	ORR1E	chr9:115602754-115603101|ORR1E	chr9:115602669-115603278|peak_323467	4
chr9	115609929	115610231	ORR1E	chr9:115609929-115610231|ORR1E	chr9:115609767-115610373|peak_323470	2
chr9	115740091	115740399	ORR1E	chr9:115740091-115740399|ORR1E	chr9:115739819-115740560|peak_323504	2
chr9	115777064	115777443	ORR1E	chr9:115777064-115777443|ORR1E	chr9:115776982-115777604|peak_323511	6
chr9	115801918	115802255	ORR1E	chr9:115801918-115802255|ORR1E	chr9:115802016-115802497|peak_323517	7
chr9	115806107	115806463	ORR1E	chr9:115806107-115806463|ORR1E	chr9:115805930-115806520|peak_323519	7
chr9	115854228	115854584	ORR1E	chr9:115854228-115854584|ORR1E	chr9:115854047-115854665|peak_323523	3
chr9	116063099	116063432	ORR1D2	chr9:116063099-116063432|ORR1D2	chr9:116062968-116063541|peak_323555	5
chr9	116084073	116084254	ORR1E	chr9:116084073-116084254|ORR1E	chr9:116083439-116085174|peak_323561	6
chr9	116111388	116111695	ORR1E	chr9:116111388-116111695|ORR1E	chr9:116111312-116112170|peak_323571	1
chr9	116181786	116182013	ORR1D2	chr9:116181786-116182013|ORR1D2	chr9:116181484-116182624|peak_323595	4
chr9	116192354	116192613	ORR1E	chr9:116192354-116192613|ORR1E	chr9:116192206-116192699|peak_323601	3
chr9	116369242	116369574	ORR1D2	chr9:116369242-116369574|ORR1D2	chr9:116368848-116369805|peak_323657	3
chr9	116384106	116384484	ORR1E	chr9:116384106-116384484|ORR1E	chr9:116383330-116385172|peak_323660	4
chr9	116401050	116401222	ORR1E	chr9:116401050-116401222|ORR1E	chr9:116400972-116401237|peak_323665	8
chr9	116477305	116477663	ORR1E	chr9:116477305-116477663|ORR1E	chr9:116476915-116477779|peak_323678	4
chr9	117030005	117030303	ORR1E	chr9:117030005-117030303|ORR1E	chr9:117029748-117030364|peak_323727	8
chr9	118257060	118257324	ORR1E	chr9:118257060-118257324|ORR1E	chr9:118256961-118257516|peak_323866	4
chr9	118387790	118388074	ORR1E	chr9:118387790-118388074|ORR1E	chr9:118387502-118388126|peak_323890	3
chr9	118662031	118662316	ORR1E	chr9:118662031-118662316|ORR1E	chr9:118661932-118663023|peak_323953	2
chr9	118718406	118718771	ORR1E	chr9:118718406-118718771|ORR1E	chr9:118718315-118718850|peak_323975	5
chr9	118722951	118723303	ORR1D2	chr9:118722951-118723303|ORR1D2	chr9:118722834-118723422|peak_323977	2
chr9	118728304	118728571	ORR1E	chr9:118728304-118728571|ORR1E	chr9:118728143-118728678|peak_323981	5
chr9	118811084	118811416	ORR1E	chr9:118811084-118811416|ORR1E	chr9:118810822-118811377|peak_324008	8
chr9	118855659	118855927	ORR1D2	chr9:118855659-118855927|ORR1D2	chr9:118855561-118856062|peak_324021	1
chr9	119123524	119123650	ORR1E	chr9:119123524-119123650|ORR1E	chr9:119123457-119123714|peak_324095	8
chr9	120342322	120342667	ORR1E	chr9:120342322-120342667|ORR1E	chr9:120342240-120342495|peak_324324	3
chr9	120834213	120834547	ORR1E	chr9:120834213-120834547|ORR1E	chr9:120834049-120834608|peak_324427	6
chr9	120915023	120915361	ORR1E	chr9:120915023-120915361|ORR1E	chr9:120914900-120915558|peak_324441	7
chr9	121059506	121059681	ORR1E	chr9:121059506-121059681|ORR1E	chr9:121059248-121059832|peak_324478	2
chr9	121162923	121163100	ORR1E	chr9:121162923-121163100|ORR1E	chr9:121162720-121163284|peak_324490	3
chr9	121301073	121301326	ORR1D2	chr9:121301073-121301326|ORR1D2	chr9:121300848-121301447|peak_324513	2
chr9	121585367	121585662	ORR1E	chr9:121585367-121585662|ORR1E	chr9:121585233-121585762|peak_324592	4
chr9	121597683	121597818	ORR1E	chr9:121597683-121597818|ORR1E	chr9:121597487-121598591|peak_324595	6
chr9	121675021	121675263	ORR1E	chr9:121675021-121675263|ORR1E	chr9:121674845-121675477|peak_324622	4
chr9	122214824	122215127	ORR1E	chr9:122214824-122215127|ORR1E	chr9:122214681-122215274|peak_324771	3
chr9	122230630	122230867	ORR1E	chr9:122230630-122230867|ORR1E	chr9:122230586-122231485|peak_324778	6
chr9	122724218	122724578	ORR1D2	chr9:122724218-122724578|ORR1D2	chr9:122724109-122724668|peak_324865	6
chr9	123523601	123523906	ORR1E	chr9:123523601-123523906|ORR1E	chr9:123523596-123524152|peak_325015	2
chr9	123595229	123595568	ORR1E	chr9:123595229-123595568|ORR1E	chr9:123594671-123596052|peak_325026	4
chrX	6914573	6914955	ORR1E	chrX:6914573-6914955|ORR1E	chrX:6914524-6915017|peak_325257	3
chrX	11228318	11228648	ORR1D2	chrX:11228318-11228648|ORR1D2	chrX:11227968-11228527|peak_325673	5
chrX	11642628	11642932	ORR1E	chrX:11642628-11642932|ORR1E	chrX:11642682-11642945|peak_325730	2
chrX	11647017	11647380	ORR1D2	chrX:11647017-11647380|ORR1D2	chrX:11646667-11647768|peak_325733	3
chrX	11725091	11725304	ORR1E	chrX:11725091-11725304|ORR1E	chrX:11724842-11725379|peak_325757	1
chrX	12374855	12375191	ORR1D2	chrX:12374855-12375191|ORR1D2	chrX:12374803-12375320|peak_325890	1
chrX	12563243	12563590	ORR1D2	chrX:12563243-12563590|ORR1D2	chrX:12563064-12563663|peak_325921	5
chrX	12886428	12886697	ORR1E	chrX:12886428-12886697|ORR1E	chrX:12886028-12887200|peak_325968	6
chrX	13498892	13499079	ORR1E	chrX:13498892-13499079|ORR1E	chrX:13498745-13499299|peak_326038	7
chrX	13798856	13798994	ORR1E	chrX:13798856-13798994|ORR1E	chrX:13798652-13799276|peak_326112	6
chrX	15102896	15103209	ORR1D2	chrX:15102896-15103209|ORR1D2	chrX:15102753-15103328|peak_326147	6
chrX	18239574	18239861	ORR1D2	chrX:18239574-18239861|ORR1D2	chrX:18239476-18240081|peak_326251	5
chrX	20168453	20168850	ORR1E	chrX:20168453-20168850|ORR1E	chrX:20168301-20168909|peak_326334	4
chrX	20348975	20349298	ORR1D2	chrX:20348975-20349298|ORR1D2	chrX:20348899-20349527|peak_326364	5
chrX	20771870	20771962	ORR1D2	chrX:20771870-20771962|ORR1D2	chrX:20771564-20772473|peak_326405	3
chrX	23718306	23718638	ORR1D2	chrX:23718306-23718638|ORR1D2	chrX:23718147-23718708|peak_326520	3
chrX	41533504	41533815	ORR1E	chrX:41533504-41533815|ORR1E	chrX:41533500-41533801|peak_326898	7
chrX	44030620	44030928	ORR1E	chrX:44030620-44030928|ORR1E	chrX:44030502-44031077|peak_327039	8
chrX	48046286	48046646	ORR1E	chrX:48046286-48046646|ORR1E	chrX:48046173-48046778|peak_327097	3
